cell_y,cell_x,relative_forward,relative_lateral,local_activity,radius,actual_removed_fraction,final_mass,final_mass_ratio,survived,extinction_step
109,125,-1.4245416959706272,-8.364522423924239,0.30694639682769775,3.1999999999999993,0.0514067145312165,70.94485473632812,0.9919476188799887,True,
109,126,-1.0465938628315803,-7.438695531127589,0.2088911235332489,3.1999999999999993,0.04906924745342887,71.01506805419922,0.9929293381848594,True,
110,3,1.7689721956603046,-3.1875089002833876,0.35286542773246765,1.4499999999999997,0.05271067549072631,0.0,0.0,False,40
110,4,2.146920028799352,-2.2616820074867383,0.9478991627693176,1.0499999999999998,0.05342386341695495,0.0,0.0,False,60
110,5,2.524867861938399,-1.3358551146900888,0.8632922768592834,1.0499999999999998,0.05692183848087925,70.90843963623047,0.9914384646648254,True,
110,6,2.9028156950774457,-0.4100282218934391,0.6591680645942688,1.0499999999999998,0.04913984886451036,0.0,0.0,False,60
110,7,3.280763528216493,0.5157986709032105,0.6875489950180054,1.0499999999999998,0.049366850785706136,0.0,0.0,False,40
110,8,3.65871136135554,1.44162556369986,0.778545081615448,1.0499999999999998,0.05104435018033212,71.1826400756836,0.9952723223000586,True,
110,9,4.036659194494587,2.36745245649651,0.6231449246406555,1.0499999999999998,0.040803198641615385,71.37339782714844,0.9979394882002737,True,
110,10,4.414607027633634,3.293279349293159,0.3660471737384796,1.4499999999999997,0.04892251425962491,71.35487365722656,0.9976804841285334,True,
110,11,4.792554860772681,4.219106242089809,0.2655394673347473,2.05,0.04592277267699056,70.97209167480469,0.9923284444714685,True,
110,12,5.170502693911729,5.144933134886458,0.2237396240234375,2.8499999999999996,0.05142033544654201,71.02806091308594,0.993111003726117,True,
110,126,-0.12076697003493075,-7.816643364266636,0.49782922863960266,3.1999999999999993,0.048832698223987316,71.4637680053711,0.9992030397776064,True,
111,3,2.6947990884569544,-3.565456733422435,0.22214201092720032,1.4499999999999997,0.04082284329506943,71.35606384277344,0.9976971252468166,True,
111,4,3.0727469215960017,-2.639629840625785,0.6568589210510254,1.0499999999999998,0.04310840355138532,70.7065200805664,0.9886152349437882,True,
111,5,3.4506947547350486,-1.7138029478291357,0.8151718974113464,1.0499999999999998,0.051254677647671255,0.0,0.0,False,50
111,6,3.8286425878740955,-0.787976055032486,0.7149953246116638,1.0499999999999998,0.04869829585881504,0.0,0.0,False,80
111,7,4.206590421013143,0.13785083776416363,0.6655709147453308,1.0499999999999998,0.04597522953542478,71.0035171508789,0.9927678339984447,True,
111,8,4.584538254152189,1.0636777305608132,0.6445333957672119,1.0499999999999998,0.043929125370558236,71.09587860107422,0.9940592274467511,True,
