initial_condition_seed,phase,target_removed_fraction,actual_removed_fraction,location,radius,pre_mass,control_valid,final_mass,final_mass_ratio,mass_ratio_to_control,motion_ratio_to_control,aligned_similarity_to_control,final_occupied_fraction,mass_recovery_time_steps,shape_recovery_time_steps,functional_recovery_time_steps,functionally_recovered,shape_recovered,survived,extinction_step
10012,260,0.05,0.049999989569187164,trailing,1.8531361713223669,71.14183044433594,True,70.86007690429688,0.9960395517197225,0.9952525033015162,0.9997290755330055,0.9909642076241844,0.01031494140625,20.0,0.0,50.0,True,True,True,
10012,260,0.1,0.09999997913837433,center,1.6138387673044596,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10012,260,0.1,0.10000008344650269,leading,1.88894783797985,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,60
10012,260,0.1,0.09999997913837433,trailing,2.320511938099179,71.14183044433594,True,71.27983093261719,1.0019397938936816,1.0011480832346416,1.000279584632274,0.9825425381789699,0.01068115234375,30.0,0.0,50.0,True,True,True,
10012,260,0.15,0.14999991655349731,center,1.9698568006995376,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10012,260,0.15,0.15000002086162567,leading,2.2634654442132285,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10012,260,0.15,0.14999991655349731,trailing,3.0278708952034514,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10012,260,0.2,0.19999995827674866,center,2.396737120887626,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10012,260,0.2,0.20000001788139343,leading,2.5431821918678406,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10012,260,0.2,0.19999995827674866,trailing,3.4133395914124893,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10012,260,0.25,0.25,center,2.6522705248450453,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10012,260,0.25,0.24999994039535522,leading,2.9580155619864845,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10012,260,0.25,0.24999994039535522,trailing,4.133313975117433,71.14183044433594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10013,340,0.05,0.050000011920928955,center,1.1896710461891624,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10013,340,0.05,0.050000011920928955,leading,1.1445363528464505,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10013,340,0.05,0.050000011920928955,trailing,1.5962766037351344,71.21946716308594,True,71.30944061279297,1.0012633266337279,1.0038387146975345,0.9989316176810716,0.972355105111543,0.0103759765625,20.0,0.0,50.0,True,True,True,
10013,340,0.1,0.10000002384185791,center,1.6597386968265215,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10013,340,0.1,0.10000002384185791,leading,1.8484157215193837,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10013,340,0.1,0.10000002384185791,trailing,2.4828029937083764,71.21946716308594,True,71.09614562988281,0.9982684294320718,1.0008361142051454,0.9992299339325268,0.9725416758272215,0.01055908203125,30.0,30.0,50.0,True,True,True,
10013,340,0.15,0.1499999761581421,center,2.067217949445437,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10013,340,0.15,0.15000003576278687,leading,2.444869239581731,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10013,340,0.15,0.1499999761581421,trailing,2.9109036135657957,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10013,340,0.2,0.19999998807907104,center,2.2882471529486064,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10013,340,0.2,0.20000004768371582,leading,2.6411348474243708,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10013,340,0.2,0.20000004768371582,trailing,3.510059453636294,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10013,340,0.25,0.25,center,2.597231126861744,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10013,340,0.25,0.25,leading,3.050048228715844,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10013,340,0.25,0.24999994039535522,trailing,3.8935162659564853,71.21946716308594,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10014,420,0.05,0.05000007525086403,center,1.0708282536790958,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10014,420,0.05,0.049999967217445374,leading,1.465805941234298,71.07136535644531,True,70.85720825195312,0.9969867315279772,0.9969541970228978,0.9998233386696173,0.9837945887804049,0.01031494140625,10.0,30.0,50.0,True,True,True,
10014,420,0.05,0.05000007525086403,trailing,1.6935791471933048,71.07136535644531,True,70.79164123535156,0.9960641797200483,0.9960316753204512,1.0001579359576238,0.9888828606695295,0.0101318359375,20.0,0.0,50.0,True,True,True,
10014,420,0.1,0.09999998658895493,center,1.470869899071888,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10014,420,0.1,0.09999998658895493,leading,1.699081289337213,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10014,420,0.1,0.09999998658895493,trailing,2.50326518911938,71.07136535644531,True,71.33724975585938,1.0037410903544708,1.0037083354355034,0.9983431486041972,0.9833765318319869,0.0103759765625,30.0,20.0,50.0,True,True,True,
10014,420,0.15,0.1499999612569809,center,2.0708123717634197,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10014,420,0.15,0.15000000596046448,leading,2.416368359542479,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10014,420,0.15,0.15000000596046448,trailing,3.0704352418302427,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10014,420,0.2,0.19999997317790985,center,2.2612171338995233,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10014,420,0.2,0.19999997317790985,leading,2.6737403618283984,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10014,420,0.2,0.19999997317790985,trailing,3.73801609537862,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10014,420,0.25,0.25,center,2.7727839324634944,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10014,420,0.25,0.25,leading,3.0050123741461903,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10014,420,0.25,0.25,trailing,4.062485149870391,71.07136535644531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10015,500,0.05,0.049999967217445374,center,1.2054193337285206,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10015,500,0.05,0.05000007525086403,leading,1.5006691771074587,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,60
10015,500,0.05,0.05000007525086403,trailing,1.8037317581340575,70.97523498535156,True,71.2677001953125,1.0041206656099313,1.0023932014278942,0.9994868397059965,0.9868006274024914,0.01043701171875,20.0,0.0,50.0,True,True,True,
10015,500,0.1,0.1000000461935997,center,1.6321553435531804,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10015,500,0.1,0.1000000461935997,leading,1.6839237580018178,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10015,500,0.1,0.1000000461935997,trailing,2.4547179871971885,70.97523498535156,True,71.2474365234375,1.0038351621962522,1.0021081891871764,0.999101817700299,0.9603673546620777,0.01043701171875,30.0,30.0,50.0,True,True,True,
10015,500,0.15,0.15000000596046448,center,2.075921634967612,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10015,500,0.15,0.15000000596046448,leading,2.447652134685973,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10015,500,0.15,0.15000000596046448,trailing,2.9791450556652577,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10015,500,0.2,0.19999997317790985,center,2.2876135291367468,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10015,500,0.2,0.20000003278255463,leading,2.6388734424315325,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10015,500,0.2,0.19999997317790985,trailing,3.5763457567802304,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10015,500,0.25,0.2500000596046448,center,2.6167896595724245,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10015,500,0.25,0.2500000596046448,leading,2.9387360286937683,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10015,500,0.25,0.2500000596046448,trailing,3.966428329708931,70.97523498535156,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10016,180,0.05,0.04999995231628418,center,1.2133871919531005,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10016,180,0.05,0.04999995231628418,leading,1.2590657759629542,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10016,180,0.05,0.04999995231628418,trailing,1.8611650085102103,71.27783966064453,True,70.89581298828125,0.9946403163426092,0.9960139958180613,1.0004041476787497,0.9948233706812398,0.01055908203125,10.0,0.0,50.0,True,True,True,
10016,180,0.1,0.10000000894069672,center,1.6301289431996047,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10016,180,0.1,0.10000000894069672,leading,1.8387295341912986,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10016,180,0.1,0.10000000894069672,trailing,2.281131995346608,71.27783966064453,True,71.30521392822266,1.0003840501859829,1.0017656622267688,1.0010344772601323,0.9966920553073109,0.01019287109375,30.0,0.0,50.0,True,True,True,
10016,180,0.15,0.1499999612569809,center,1.9909610718582216,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10016,180,0.15,0.15000002086162567,leading,2.202127254348252,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10016,180,0.15,0.1499999612569809,trailing,3.010990651033282,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10016,180,0.2,0.20000001788139343,center,2.3820338677984916,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10016,180,0.2,0.20000001788139343,leading,2.636574407918406,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10016,180,0.2,0.20000001788139343,trailing,3.432409663946352,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10016,180,0.25,0.2499999701976776,center,2.642099726644856,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10016,180,0.25,0.2500000298023224,leading,3.0800020596314384,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10016,180,0.25,0.2499999701976776,trailing,4.061626213931409,71.27783966064453,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10017,260,0.05,0.05000005289912224,center,1.0530072437809184,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10017,260,0.05,0.05000005289912224,leading,1.4416454584220657,70.91804504394531,True,71.19398498535156,1.003890969375076,1.003926826334653,0.9991357134141808,0.9919094723471132,0.0106201171875,30.0,40.0,50.0,True,True,True,
10017,260,0.05,0.05000005289912224,trailing,1.7194683674989026,70.91804504394531,True,71.14126586914062,1.003147588530634,1.0031834189381474,1.000555197424288,0.9859978073571652,0.01025390625,20.0,0.0,50.0,True,True,True,
10017,260,0.1,0.10000000149011612,center,1.4755060705957401,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10017,260,0.1,0.10000000149011612,leading,1.7243277354384816,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10017,260,0.1,0.1000000536441803,trailing,2.470577753488607,70.91804504394531,True,71.07042694091797,1.002148704139803,1.0021844988691817,0.9995162432766705,0.9653309582723469,0.01031494140625,30.0,20.0,50.0,True,True,True,
10017,260,0.15,0.15000000596046448,center,2.0527374730257084,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10017,260,0.15,0.15000000596046448,leading,2.3888670453701972,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10017,260,0.15,0.15000005066394806,trailing,3.0260026662648007,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10017,260,0.2,0.20000000298023224,center,2.244013885397527,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10017,260,0.2,0.19999994337558746,leading,2.6999928210810245,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10017,260,0.2,0.20000004768371582,trailing,3.6990756935140054,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10017,260,0.25,0.25,center,2.767221676069491,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10017,260,0.25,0.25,leading,2.9771302614949975,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10017,260,0.25,0.25,trailing,4.036237961471496,70.91804504394531,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10018,340,0.05,0.04999995231628418,center,1.3477781556365507,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10018,340,0.05,0.04999995231628418,leading,1.3353445283533563,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10018,340,0.05,0.04999995231628418,trailing,1.700575702721522,70.8382339477539,True,71.11207580566406,1.0038657352484552,0.9969263725195435,1.0026737074524974,0.9684180064235142,0.01043701171875,20.0,0.0,50.0,True,True,True,
10018,340,0.1,0.09999995678663254,center,1.6079179367304504,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10018,340,0.1,0.09999995678663254,leading,1.9547251410430846,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10018,340,0.1,0.09999990463256836,trailing,2.4937932589474157,70.8382339477539,True,71.18965911865234,1.0049609533060582,0.9980140197286732,1.0023949031054484,0.9458161747398854,0.01055908203125,30.0,20.0,50.0,True,True,True,
10018,340,0.15,0.14999990165233612,center,1.9106005815335865,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10018,340,0.15,0.1499999612569809,leading,2.2251933229668626,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10018,340,0.15,0.1499999612569809,trailing,3.0485224986298576,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10018,340,0.2,0.19999991357326508,center,2.336395270825993,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10018,340,0.2,0.19999991357326508,leading,2.81616739588329,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10018,340,0.2,0.19999991357326508,trailing,3.566836058990979,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10018,340,0.25,0.24999992549419403,center,2.681078673044372,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10018,340,0.25,0.2499999701976776,leading,3.047063878008568,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10018,340,0.25,0.2499999701976776,trailing,3.9063489059297725,70.8382339477539,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10019,420,0.05,0.04999994486570358,center,1.2281240087060745,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10019,420,0.05,0.04999994486570358,leading,1.2042818456247175,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10019,420,0.05,0.04999994486570358,trailing,1.5942410521218229,71.09230041503906,True,70.91313934326172,0.9974798807925557,0.9938684162971406,0.9999617284769252,0.9857327431254926,0.01025390625,20.0,0.0,50.0,True,True,True,
10019,420,0.1,0.09999988973140717,center,1.616553535603852,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10019,420,0.1,0.09999988973140717,leading,1.826729368360964,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,50
10019,420,0.1,0.09999994933605194,trailing,2.50028945404963,71.09230041503906,True,71.16500854492188,1.0010227286141866,0.9973984369235902,1.0015477623080482,0.933550932998758,0.0106201171875,10.0,30.0,50.0,True,True,True,
10019,420,0.15,0.1499999463558197,center,2.036304701972242,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10019,420,0.15,0.14999988675117493,leading,2.4097937447358717,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10019,420,0.15,0.1499999463558197,trailing,2.893025650540999,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10019,420,0.2,0.19999989867210388,center,2.2446765067412646,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10019,420,0.2,0.19999989867210388,leading,2.606950195863466,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10019,420,0.2,0.19999994337558746,trailing,3.502502049244854,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10019,420,0.25,0.24999989569187164,center,2.637387003153644,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10019,420,0.25,0.24999989569187164,leading,2.992191533977007,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10019,420,0.25,0.24999994039535522,trailing,3.8564160612984586,71.09230041503906,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10020,500,0.05,0.05000002682209015,center,1.233555531188803,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10020,500,0.05,0.05000002682209015,leading,1.4395413415377432,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,40
10020,500,0.05,0.05000002682209015,trailing,1.7286778043451736,70.87886810302734,True,71.07975006103516,1.0028341586622944,0.9932903658596655,1.000487296843055,0.9772002068658691,0.01031494140625,20.0,0.0,50.0,True,True,True,
10020,500,0.1,0.09999994933605194,center,1.7420250761270333,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10020,500,0.1,0.1000000536441803,leading,1.7326587651263465,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,110
10020,500,0.1,0.1000000536441803,trailing,2.3430207105387018,70.87886810302734,True,71.1400375366211,1.0036847291806934,0.9941328416510138,0.9999392672417154,0.9857874445458041,0.01055908203125,30.0,20.0,50.0,True,True,True,
10020,500,0.15,0.1499999761581421,center,1.9390322304057745,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10020,500,0.15,0.15000008046627045,leading,2.360203013643793,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10020,500,0.15,0.1499999761581421,trailing,3.0442167414668586,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10020,500,0.2,0.20000000298023224,center,2.279039200603347,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10020,500,0.2,0.20000004768371582,leading,2.7129307822091837,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,20
10020,500,0.2,0.20000000298023224,trailing,3.4345127008355165,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,30
10020,500,0.25,0.2500000298023224,center,2.5433884982813275,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10020,500,0.25,0.2500000298023224,leading,2.952022771758549,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
10020,500,0.25,0.2499999701976776,trailing,4.034224492005895,70.87886810302734,True,0.0,0.0,0.0,0.0,0.0,0.0,,,,False,False,False,10
